CRName  Row  Col  Date  Type  
CS 312   204   0   1.62   H   
CS 330   204   0   1.62   H   
CS 334   204   0   1.62   H   
CS 350   204   0   1.62   H   
CS 355   204   0   1.62   H   
CS 361   204   0   1.62   H   
CS 367   204   0   1.62   H   
CS 368   204   0   1.62   H   
CS 381   204   0   1.62   H   
CS 382   204   0   1.62   H   
CS 390   204   0   1.62   H   
CS 410   204   0   1.62   H   
CS 411W   204   0   1.62   H   
CS 417   204   0   1.62   H   
CS 418   204   0   1.62   H   
CS 432   204   0   1.62   H   
CS 450   204   0   1.62   H   
CS 455   204   0   1.62   H   
CS 460   204   0   1.62   H   
CS 462   204   0   1.62   H   
CS 463   204   0   1.62   H   
CS 464   204   0   1.62   H   
CS 467   204   0   1.62   H   
CS 471   204   0   1.62   H   
CS 480   204   0   1.62   H   
CS 497   204   0   1.62   H   
CS 500   204   0   1.62   H   
CS 517   204   0   1.62   H   
CS 518   204   0   1.62   H   
CS 532   204   0   1.62   H   
CS 550   204   0   1.62   H   
CS 555   204   0   1.62   H   
CS 562   204   0   1.62   H   
CS 563   204   0   1.62   H   
CS 564   204   0   1.62   H   
CS 567   204   0   1.62   H   
CS 580   204   0   1.62   H   
CS 597   204   0   1.62   H   
CS 610   204   0   1.62   H   
CS 620   204   0   1.62   H   
CS 625   204   0   1.62   H   
CS 665   204   0   1.62   H   
CS 667   204   0   1.62   H   
CS 690   204   0   1.62   H   
CS 697   204   0   1.62   H   
CS 698   204   0   1.62   H   
CS 699   204   0   1.62   H   
CS 722   204   0   1.62   H   
CS 723   204   0   1.62   H   
CS 776   204   0   1.62   H   
CS 791   204   0   1.62   H   
CS 795   204   0   1.62   H   
CS 796   204   0   1.62   H   
CS 822   204   0   1.62   H   
CS 823   204   0   1.62   H   
CS 876   204   0   1.62   H   
CS 891   204   0   1.62   H   
CS 895   204   0   1.62   H   
CS 896   204   0   1.62   H   
CS 899   204   0   1.62   H   
CS 998   204   0   1.62   H   
CS 999   204   0   1.62   H   
CS 120G   205   0   1.63   H   
CS 121G   205   0   1.63   H   
CS 129   205   0   1.63   H   
CS 150   205   0   1.63   H   
CS 170   205   0   1.63   H   
CS 229   205   0   1.63   H   
CS 250   205   0   1.63   H   
CS 252   205   0   1.63   H   
CS 270   205   0   1.63   H   
CS 300T   205   0   1.63   H   
CS 312   205   0   1.63   H   
CS 330   205   0   1.63   H   
CS 334   205   0   1.63   H   
CS 350   205   0   1.63   H   
CS 355   205   0   1.63   H   
CS 361   205   0   1.63   H   
CS 367   205   0   1.63   H   
CS 368   205   0   1.63   H   
CS 381   205   0   1.63   H   
CS 382   205   0   1.63   H   
CS 390   205   0   1.63   H   
CS 410   205   0   1.63   H   
CS 411W   205   0   1.63   H   
CS 417   205   0   1.63   H   
CS 418   205   0   1.63   H   
CS 432   205   0   1.63   H   
CS 450   205   0   1.63   H   
CS 455   205   0   1.63   H   
CS 460   205   0   1.63   H   
CS 462   205   0   1.63   H   
CS 463   205   0   1.63   H   
CS 464   205   0   1.63   H   
CS 467   205   0   1.63   H   
CS 471   205   0   1.63   H   
CS 480   205   0   1.63   H   
CS 497   205   0   1.63   H   
CS 500   205   0   1.63   H   
CS 517   205   0   1.63   H   
CS 518   205   0   1.63   H   
CS 532   205   0   1.63   H   
CS 550   205   0   1.63   H   
CS 555   205   0   1.63   H   
CS 562   205   0   1.63   H   
CS 563   205   0   1.63   H   
CS 564   205   0   1.63   H   
CS 567   205   0   1.63   H   
CS 580   205   0   1.63   H   
CS 597   205   0   1.63   H   
CS 610   205   0   1.63   H   
CS 620   205   0   1.63   H   
CS 625   205   0   1.63   H   
CS 665   205   0   1.63   H   
CS 667   205   0   1.63   H   
CS 690   205   0   1.63   H   
CS 697   205   0   1.63   H   
CS 698   205   0   1.63   H   
CS 699   205   0   1.63   H   
CS 722   205   0   1.63   H   
CS 723   205   0   1.63   H   
CS 776   205   0   1.63   H   
CS 791   205   0   1.63   H   
CS 795   205   0   1.63   H   
CS 796   205   0   1.63   H   
CS 822   205   0   1.63   H   
CS 823   205   0   1.63   H   
CS 876   205   0   1.63   H   
CS 891   205   0   1.63   H   
CS 895   205   0   1.63   H   
CS 896   205   0   1.63   H   
CS 899   205   0   1.63   H   
CS 998   205   0   1.63   H   
CS 999   205   0   1.63   H   
CS 120G   206   0   1.64   H   
CS 121G   206   0   1.64   H   
CS 129   206   0   1.64   H   
CS 150   206   0   1.64   H   
CS 170   206   0   1.64   H   
CS 229   206   0   1.64   H   
CS 250   206   0   1.64   H   
CS 252   206   0   1.64   H   
CS 270   206   0   1.64   H   
CS 300T   206   0   1.64   H   
CS 312   206   0   1.64   H   
CS 330   206   0   1.64   H   
CS 334   206   0   1.64   H   
CS 350   206   0   1.64   H   
CS 355   206   0   1.64   H   
CS 361   206   0   1.64   H   
CS 367   206   0   1.64   H   
CS 368   206   0   1.64   H   
CS 381   206   0   1.64   H   
CS 382   206   0   1.64   H   
CS 390   206   0   1.64   H   
CS 410   206   0   1.64   H   
CS 411W   206   0   1.64   H   
CS 417   206   0   1.64   H   
CS 418   206   0   1.64   H   
CS 432   206   0   1.64   H   
CS 450   206   0   1.64   H   
CS 455   206   0   1.64   H   
CS 460   206   0   1.64   H   
CS 462   206   0   1.64   H   
CS 463   206   0   1.64   H   
CS 464   206   0   1.64   H   
CS 467   206   0   1.64   H   
CS 471   206   0   1.64   H   
CS 480   206   0   1.64   H   
CS 497   206   0   1.64   H   
CS 500   206   0   1.64   H   
CS 517   206   0   1.64   H   
CS 518   206   0   1.64   H   
CS 532   206   0   1.64   H   
CS 550   206   0   1.64   H   
CS 555   206   0   1.64   H   
CS 562   206   0   1.64   H   
CS 563   206   0   1.64   H   
CS 564   206   0   1.64   H   
CS 567   206   0   1.64   H   
CS 580   206   0   1.64   H   
CS 597   206   0   1.64   H   
CS 610   206   0   1.64   H   
CS 620   206   0   1.64   H   
CS 625   206   0   1.64   H   
CS 665   206   0   1.64   H   
CS 667   206   0   1.64   H   
CS 690   206   0   1.64   H   
CS 697   206   0   1.64   H   
CS 698   206   0   1.64   H   
CS 699   206   0   1.64   H   
CS 722   206   0   1.64   H   
CS 723   206   0   1.64   H   
CS 776   206   0   1.64   H   
CS 791   206   0   1.64   H   
CS 795   206   0   1.64   H   
CS 796   206   0   1.64   H   
CS 822   206   0   1.64   H   
CS 823   206   0   1.64   H   
CS 876   206   0   1.64   H   
CS 891   206   0   1.64   H   
CS 895   206   0   1.64   H   
CS 896   206   0   1.64   H   
CS 899   206   0   1.64   H   
CS 998   206   0   1.64   H   
CS 999   206   0   1.64   H   
CS 120G   207   0   1.64   H   
CS 121G   207   0   1.64   H   
CS 129   207   0   1.64   H   
CS 150   207   0   1.64   H   
CS 170   207   0   1.64   H   
CS 229   207   0   1.64   H   
CS 250   207   0   1.64   H   
CS 252   207   0   1.64   H   
CS 270   207   0   1.64   H   
CS 300T   207   0   1.64   H   
CS 312   207   0   1.64   H   
CS 330   207   0   1.64   H   
CS 334   207   0   1.64   H   
CS 350   207   0   1.64   H   
CS 355   207   0   1.64   H   
CS 361   207   0   1.64   H   
CS 367   207   0   1.64   H   
CS 368   207   0   1.64   H   
CS 381   207   0   1.64   H   
CS 382   207   0   1.64   H   
CS 390   207   0   1.64   H   
CS 410   207   0   1.64   H   
CS 411W   207   0   1.64   H   
CS 417   207   0   1.64   H   
CS 418   207   0   1.64   H   
CS 432   207   0   1.64   H   
CS 450   207   0   1.64   H   
CS 455   207   0   1.64   H   
CS 460   207   0   1.64   H   
CS 462   207   0   1.64   H   
CS 463   207   0   1.64   H   
CS 464   207   0   1.64   H   
CS 467   207   0   1.64   H   
CS 471   207   0   1.64   H   
CS 480   207   0   1.64   H   
CS 497   207   0   1.64   H   
CS 500   207   0   1.64   H   
CS 517   207   0   1.64   H   
CS 518   207   0   1.64   H   
CS 532   207   0   1.64   H   
CS 550   207   0   1.64   H   
CS 555   207   0   1.64   H   
CS 562   207   0   1.64   H   
CS 563   207   0   1.64   H   
CS 564   207   0   1.64   H   
CS 567   207   0   1.64   H   
CS 580   207   0   1.64   H   
CS 597   207   0   1.64   H   
CS 610   207   0   1.64   H   
CS 620   207   0   1.64   H   
CS 625   207   0   1.64   H   
CS 665   207   0   1.64   H   
CS 667   207   0   1.64   H   
CS 690   207   0   1.64   H   
CS 697   207   0   1.64   H   
CS 698   207   0   1.64   H   
CS 699   207   0   1.64   H   
CS 722   207   0   1.64   H   
CS 723   207   0   1.64   H   
CS 776   207   0   1.64   H   
CS 791   207   0   1.64   H   
CS 795   207   0   1.64   H   
CS 796   207   0   1.64   H   
CS 822   207   0   1.64   H   
CS 823   207   0   1.64   H   
CS 876   207   0   1.64   H   
CS 891   207   0   1.64   H   
CS 895   207   0   1.64   H   
CS 896   207   0   1.64   H   
CS 899   207   0   1.64   H   
CS 998   207   0   1.64   H   
CS 999   207   0   1.64   H   
CS 120G   208   0   1.65   H   
CS 121G   208   0   1.65   H   
CS 129   208   0   1.65   H   
CS 150   208   0   1.65   H   
CS 170   208   0   1.65   H   
CS 229   208   0   1.65   H   
CS 250   208   0   1.65   H   
CS 252   208   0   1.65   H   
CS 270   208   0   1.65   H   
CS 300T   208   0   1.65   H   
CS 312   208   0   1.65   H   
CS 330   208   0   1.65   H   
CS 334   208   0   1.65   H   
CS 350   208   0   1.65   H   
CS 355   208   0   1.65   H   
CS 361   208   0   1.65   H   
CS 367   208   0   1.65   H   
CS 368   208   0   1.65   H   
CS 381   208   0   1.65   H   
CS 382   208   0   1.65   H   
CS 390   208   0   1.65   H   
CS 410   208   0   1.65   H   
CS 411W   208   0   1.65   H   
CS 417   208   0   1.65   H   
CS 418   208   0   1.65   H   
CS 432   208   0   1.65   H   
CS 450   208   0   1.65   H   
CS 455   208   0   1.65   H   
CS 460   208   0   1.65   H   
CS 462   208   0   1.65   H   
CS 463   208   0   1.65   H   
CS 464   208   0   1.65   H   
CS 467   208   0   1.65   H   
CS 471   208   0   1.65   H   
CS 480   208   0   1.65   H   
CS 497   208   0   1.65   H   
CS 500   208   0   1.65   H   
CS 517   208   0   1.65   H   
CS 518   208   0   1.65   H   
CS 532   208   0   1.65   H   
CS 550   208   0   1.65   H   
CS 555   208   0   1.65   H   
CS 562   208   0   1.65   H   
CS 563   208   0   1.65   H   
CS 564   208   0   1.65   H   
CS 567   208   0   1.65   H   
CS 580   208   0   1.65   H   
CS 597   208   0   1.65   H   
CS 610   208   0   1.65   H   
CS 620   208   0   1.65   H   
CS 625   208   0   1.65   H   
CS 665   208   0   1.65   H   
CS 667   208   0   1.65   H   
CS 690   208   0   1.65   H   
CS 697   208   0   1.65   H   
CS 698   208   0   1.65   H   
CS 699   208   0   1.65   H   
CS 722   208   0   1.65   H   
CS 723   208   0   1.65   H   
CS 776   208   0   1.65   H   
CS 791   208   0   1.65   H   
CS 795   208   0   1.65   H   
CS 796   208   0   1.65   H   
CS 822   208   0   1.65   H   
CS 823   208   0   1.65   H   
CS 876   208   0   1.65   H   
CS 891   208   0   1.65   H   
CS 895   208   0   1.65   H   
CS 896   208   0   1.65   H   
CS 899   208   0   1.65   H   
CS 998   208   0   1.65   H   
CS 999   208   0   1.65   H   
CS 120G   209   0   1.66   H   
CS 121G   209   0   1.66   H   
CS 129   209   0   1.66   H   
CS 150   209   0   1.66   H   
CS 170   209   0   1.66   H   
CS 229   209   0   1.66   H   
CS 250   209   0   1.66   H   
CS 252   209   0   1.66   H   
CS 270   209   0   1.66   H   
CS 300T   209   0   1.66   H   
CS 312   209   0   1.66   H   
CS 330   209   0   1.66   H   
CS 334   209   0   1.66   H   
CS 350   209   0   1.66   H   
CS 355   209   0   1.66   H   
CS 361   209   0   1.66   H   
CS 367   209   0   1.66   H   
CS 368   209   0   1.66   H   
CS 381   209   0   1.66   H   
CS 382   209   0   1.66   H   
CS 390   209   0   1.66   H   
CS 410   209   0   1.66   H   
CS 411W   209   0   1.66   H   
CS 417   209   0   1.66   H   
CS 418   209   0   1.66   H   
CS 432   209   0   1.66   H   
CS 450   209   0   1.66   H   
CS 455   209   0   1.66   H   
CS 460   209   0   1.66   H   
CS 462   209   0   1.66   H   
CS 463   209   0   1.66   H   
CS 464   209   0   1.66   H   
CS 467   209   0   1.66   H   
CS 471   209   0   1.66   H   
CS 480   209   0   1.66   H   
CS 497   209   0   1.66   H   
CS 500   209   0   1.66   H   
CS 517   209   0   1.66   H   
CS 518   209   0   1.66   H   
CS 532   209   0   1.66   H   
CS 550   209   0   1.66   H   
CS 555   209   0   1.66   H   
CS 562   209   0   1.66   H   
CS 563   209   0   1.66   H   
CS 564   209   0   1.66   H   
CS 567   209   0   1.66   H   
CS 580   209   0   1.66   H   
CS 597   209   0   1.66   H   
CS 610   209   0   1.66   H   
CS 620   209   0   1.66   H   
CS 625   209   0   1.66   H   
CS 665   209   0   1.66   H   
CS 667   209   0   1.66   H   
CS 690   209   0   1.66   H   
CS 697   209   0   1.66   H   
CS 698   209   0   1.66   H   
CS 699   209   0   1.66   H   
CS 722   209   0   1.66   H   
CS 723   209   0   1.66   H   
CS 776   209   0   1.66   H   
CS 791   209   0   1.66   H   
CS 795   209   0   1.66   H   
CS 796   209   0   1.66   H   
CS 822   209   0   1.66   H   
CS 823   209   0   1.66   H   
CS 876   209   0   1.66   H   
CS 891   209   0   1.66   H   
CS 895   209   0   1.66   H   
CS 896   209   0   1.66   H   
CS 899   209   0   1.66   H   
CS 998   209   0   1.66   H   
CS 999   209   0   1.66   H   
CS 120G   210   0   1.66   H   
CS 121G   210   0   1.66   H   
CS 129   210   0   1.66   H   
CS 150   210   0   1.66   H   
CS 170   210   0   1.66   H   
CS 229   210   0   1.66   H   
CS 250   210   0   1.66   H   
CS 252   210   0   1.66   H   
CS 270   210   0   1.66   H   
CS 300T   210   0   1.66   H   
CS 312   210   0   1.66   H   
CS 330   210   0   1.66   H   
CS 334   210   0   1.66   H   
CS 350   210   0   1.66   H   
CS 355   210   0   1.66   H   
CS 361   210   0   1.66   H   
CS 367   210   0   1.66   H   
CS 368   210   0   1.66   H   
CS 381   210   0   1.66   H   
CS 382   210   0   1.66   H   
CS 390   210   0   1.66   H   
CS 410   210   0   1.66   H   
CS 411W   210   0   1.66   H   
CS 417   210   0   1.66   H   
CS 418   210   0   1.66   H   
CS 432   210   0   1.66   H   
CS 450   210   0   1.66   H   
CS 455   210   0   1.66   H   
CS 460   210   0   1.66   H   
CS 462   210   0   1.66   H   
CS 463   210   0   1.66   H   
CS 464   210   0   1.66   H   
CS 467   210   0   1.66   H   
CS 471   210   0   1.66   H   
CS 480   210   0   1.66   H   
CS 497   210   0   1.66   H   
CS 500   210   0   1.66   H   
CS 517   210   0   1.66   H   
CS 518   210   0   1.66   H   
CS 532   210   0   1.66   H   
CS 550   210   0   1.66   H   
CS 555   210   0   1.66   H   
CS 562   210   0   1.66   H   
CS 563   210   0   1.66   H   
CS 564   210   0   1.66   H   
CS 567   210   0   1.66   H   
CS 580   210   0   1.66   H   
CS 597   210   0   1.66   H   
CS 610   210   0   1.66   H   
CS 620   210   0   1.66   H   
CS 625   210   0   1.66   H   
CS 665   210   0   1.66   H   
CS 667   210   0   1.66   H   
CS 690   210   0   1.66   H   
CS 697   210   0   1.66   H   
CS 698   210   0   1.66   H   
CS 699   210   0   1.66   H   
CS 722   210   0   1.66   H   
CS 723   210   0   1.66   H   
CS 776   210   0   1.66   H   
CS 791   210   0   1.66   H   
CS 795   210   0   1.66   H   
CS 796   210   0   1.66   H   
CS 822   210   0   1.66   H   
CS 823   210   0   1.66   H   
CS 876   210   0   1.66   H   
CS 891   210   0   1.66   H   
CS 895   210   0   1.66   H   
CS 896   210   0   1.66   H   
CS 899   210   0   1.66   H   
CS 998   210   0   1.66   H   
CS 999   210   0   1.66   H   
CS 120G   211   0   1.67   H   
CS 121G   211   0   1.67   H   
CS 129   211   0   1.67   H   
CS 150   211   0   1.67   H   
CS 170   211   0   1.67   H   
CS 229   211   0   1.67   H   
CS 250   211   0   1.67   H   
CS 252   211   0   1.67   H   
CS 270   211   0   1.67   H   
CS 300T   211   0   1.67   H   
CS 312   211   0   1.67   H   
CS 330   211   0   1.67   H   
CS 334   211   0   1.67   H   
CS 350   211   0   1.67   H   
CS 355   211   0   1.67   H   
CS 361   211   0   1.67   H   
CS 367   211   0   1.67   H   
CS 368   211   0   1.67   H   
CS 381   211   0   1.67   H   
CS 382   211   0   1.67   H   
CS 390   211   0   1.67   H   
CS 410   211   0   1.67   H   
CS 411W   211   0   1.67   H   
CS 417   211   0   1.67   H   
CS 418   211   0   1.67   H   
CS 432   211   0   1.67   H   
CS 450   211   0   1.67   H   
CS 455   211   0   1.67   H   
CS 460   211   0   1.67   H   
CS 462   211   0   1.67   H   
CS 463   211   0   1.67   H   
CS 464   211   0   1.67   H   
CS 467   211   0   1.67   H   
CS 471   211   0   1.67   H   
CS 480   211   0   1.67   H   
CS 497   211   0   1.67   H   
CS 500   211   0   1.67   H   
CS 517   211   0   1.67   H   
CS 518   211   0   1.67   H   
CS 532   211   0   1.67   H   
CS 550   211   0   1.67   H   
CS 555   211   0   1.67   H   
CS 562   211   0   1.67   H   
CS 563   211   0   1.67   H   
CS 564   211   0   1.67   H   
CS 567   211   0   1.67   H   
CS 580   211   0   1.67   H   
CS 597   211   0   1.67   H   
CS 610   211   0   1.67   H   
CS 620   211   0   1.67   H   
CS 625   211   0   1.67   H   
CS 665   211   0   1.67   H   
CS 667   211   0   1.67   H   
CS 690   211   0   1.67   H   
CS 697   211   0   1.67   H   
CS 698   211   0   1.67   H   
CS 699   211   0   1.67   H   
CS 722   211   0   1.67   H   
CS 723   211   0   1.67   H   
CS 776   211   0   1.67   H   
CS 791   211   0   1.67   H   
CS 795   211   0   1.67   H   
CS 796   211   0   1.67   H   
CS 822   211   0   1.67   H   
CS 823   211   0   1.67   H   
CS 876   211   0   1.67   H   
CS 891   211   0   1.67   H   
CS 895   211   0   1.67   H   
CS 896   211   0   1.67   H   
CS 899   211   0   1.67   H   
CS 998   211   0   1.67   H   
CS 999   211   0   1.67   H   
CS 120G   212   0   1.68   H   
CS 121G   212   0   1.68   H   
CS 129   212   0   1.68   H   
CS 150   212   0   1.68   H   
CS 170   212   0   1.68   H   
CS 229   212   0   1.68   H   
CS 250   212   0   1.68   H   
CS 252   212   0   1.68   H   
CS 270   212   0   1.68   H   
CS 300T   212   0   1.68   H   
CS 312   212   0   1.68   H   
CS 330   212   0   1.68   H   
CS 334   212   0   1.68   H   
CS 350   212   0   1.68   H   
CS 355   212   0   1.68   H   
CS 361   212   0   1.68   H   
CS 367   212   0   1.68   H   
CS 368   212   0   1.68   H   
